job_id,title,Country,State,City,department,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,industry,function,fraudulent,salary_min,salary_max,fraud_label,has_salary
13653,Direct Support Professional,United States,OH,Celina,Unknown,0,1,1,Full-time,Entry level,High School/equivalent,Individual & Family Services,Health Care Provider,0,,,Genuine,False
13654,Graphic Designer,United Kingdom,Unknown,Unknown,Wunderfood,0,1,0,Full-time,Unknown,Unknown,Food & Beverages,Unknown,0,,,Genuine,False
13655,Javascript Front-End Engineer,United States,GA,Atlanta,Expert Services,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,Information Technology & Services,Information Technology,0,80000.0,110000.0,Genuine,True
13656,Senior Adf Developer,United States,CA,Irvine,Unknown,0,1,0,Contract,Mid-Senior level,Bachelor's Degree,Information Technology & Services,Information Technology,0,,,Genuine,False
13657,Sales Development / Lead Generation,United States,NY,New York City,Sales  &  Business Development,0,1,0,Part-time,Associate,Unspecified,Commercial Real Estate,Sales,0,,,Genuine,False
13658,Farmer Support Specialist,United States,IA,Davenport,Unknown,0,1,0,Full-time,Not Applicable,Unknown,Farming,Customer Service,0,,,Genuine,False
13659,Director Of Finance & Accounting,United States,CA,San Diego,Unknown,0,1,0,Full-time,Unknown,Unknown,Staffing & Recruiting,Finance,0,,,Genuine,False
13660,Director Of Marketing Social Media Start-Up,United States,CA,Carlsbad,Unknown,0,0,0,Full-time,Director,Unspecified,Internet,Marketing,0,65000.0,85000.0,Genuine,True
13661,Delivery Driver,United States,CA,Santa Cruz,Unknown,0,0,1,Part-time,Entry level,High School/equivalent,Restaurants,Distribution,0,,,Genuine,False
13662,Direct Support Professional- Van Wert,United States,OH,Van Wert,Unknown,0,1,1,Part-time,Entry level,High School/equivalent,Individual & Family Services,Health Care Provider,0,,,Genuine,False
13663,Senior Product Manager,United States,NY,New,Product,0,1,0,Full-time,Unknown,Unknown,Unknown,Engineering,0,,,Genuine,False
13664,Atlassian Jira Consultant Ajc,Greece,I,Athens,Unknown,0,1,0,Full-time,Mid-Senior level,Unknown,Information Technology & Services,Consulting,0,,,Genuine,False
13665,Technical Business Intellegence Sql Server Consultant,United States,VA,Richmond,Unknown,0,1,0,Contract,Mid-Senior level,Bachelor's Degree,Information Technology & Services,Information Technology,0,,,Genuine,False
13666,Beauty  &  Fragrance Consultants,United Kingdom,Unknown,Hertfordshire,Unknown,0,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
13667,Web Designer,Greece,I,Athens Iraklio,Unknown,0,1,1,Full-time,Associate,Unknown,Computer Software,Unknown,0,,,Genuine,False
13668,Warehouse Manager - San Diego,United States,CA,San Diego,Admin,0,1,1,Full-time,Entry level,High School/equivalent,Utilities,Management,0,,,Genuine,False
13669,Customer Experience Champion Full-Time,Australia,VI,C Carlton,Customer Experience,0,1,1,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
13671,Teacher - Full Year,United States,MN,St Paul,Head Start,0,1,1,Full-time,Unknown,Bachelor's Degree,Primary/Secondary Education,Education,0,,,Genuine,False
13672,Manager Of Project Development - Process Design - Tx,United States,TX,Houston,Unknown,0,0,0,Full-time,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
13673,Frontend Engineer,United Kingdom,LN,D London,Engineering,0,1,0,Full-time,Mid-Senior level,Unspecified,Computer Software,Engineering,0,,,Genuine,False
13674,Media Specialist,Brazil,RJ,Unknown,Product & Innovation,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,Telecommunications,Product Management,0,,,Genuine,False
13675,Copywriter,Greece,I,Athens,Mkt,0,1,0,Full-time,Entry level,Bachelor's Degree,Marketing & Advertising,Advertising,0,,,Genuine,False
13677,Mechanical Engineer,United States,MN,Minneapolis,Unknown,0,0,0,Full-time,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
13678,Agent-Inbound Sales Position,United States,PA,Indiana,Unknown,1,1,0,Full-time,Entry level,High School/equivalent,Telecommunications,Customer Service,0,962.0,962.0,Genuine,True
13679,Caregivercharming Older Woman,United States,Unknown,North Portland,North Portland,0,1,1,Part-time,Entry level,High School/equivalent,Civic & Social Organization,Health Care Provider,0,,,Genuine,False
13680,Sales Manager,United States,IL,Chicago,Unknown,0,0,0,Full-time,Unknown,Unknown,Management Consulting,Unknown,0,,,Genuine,False
13681,Freelance Digital Designer,Germany,BE,Berlin,Unknown,0,1,1,Contract,Mid-Senior level,Unspecified,Design,Design,0,2500.0,2800.0,Genuine,True
13682,Software Engineer,Germany,BE,Berlin,Engineering,0,1,0,Full-time,Unknown,Unknown,Apparel & Fashion,Engineering,0,,,Genuine,False
13683,Sales Manager,United States,OH,Cincinnati,Unknown,0,0,0,Full-time,Unknown,Unknown,Marketing & Advertising,Unknown,0,,,Genuine,False
13684,Human Resources Manager,United States,PA,Philadelphia,Unknown,0,0,0,Full-time,Unknown,Unknown,Human Resources,Unknown,0,,,Genuine,False
13685,Database Engineer,United States,CA,El Segundo,Technology,0,1,1,Full-time,Mid-Senior level,Unknown,Information Technology & Services,Unknown,0,,,Genuine,False
13686,Production Engineer,United States,TX,Houston,Unknown,0,1,1,Full-time,Associate,Unknown,Oil & Energy,Unknown,0,,,Genuine,False
13687,Oracle Developer,Greece,B,Thessaloniki,Unknown,0,1,1,Full-time,Not Applicable,Bachelor's Degree,Information Technology & Services,Information Technology,0,,,Genuine,False
13688,Java Backend Consultant,United Kingdom,LN,D London,Expert Services,0,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
13689,Operator/Receptionist,United States,TX,Spicewood,Customer Service,0,1,1,Full-time,Entry level,High School/equivalent,Legal Services,Customer Service,0,,,Genuine,False
13690,"Home Health Aid - Austin, Nv",United States,NV,Austin,Unknown,0,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
13691,Office Manager,Greece,I,Athens,Administration,0,1,1,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
13692,Ios Platform Engineer,United States,TX,Austin,Engineering,0,1,0,Full-time,Mid-Senior level,Unknown,Entertainment,Engineering,0,,,Genuine,False
13693,Application Developer,United States,IL,Chicago,Unknown,0,0,0,Full-time,Unknown,Unknown,Computer Software,Unknown,0,,,Genuine,False
13694,Internship - Php Developer,Australia,NS,W Sydney,Squiz,0,1,1,Full-time,Internship,Bachelor's Degree,Information Technology & Services,Information Technology,0,30000.0,31000.0,Genuine,True
13695,Field Office Clerk,United States,TX,Tyler,Field Operations,0,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
13696,Ux/Ui Designer,South Korea,Unknown,Seoul,Design,0,1,1,Full-time,Not Applicable,Unknown,Information Technology & Services,Design,0,,,Genuine,False
13697,Part-Time Warehouse Help - Am Hours,United States,AZ,Scottsdale,Warehouse,0,1,1,Part-time,Not Applicable,High School/equivalent,Printing,Production,0,,,Genuine,False
13698,Business Development International M/F,,Unknown,Unknown,Unknown,0,0,0,Full-time,Mid-Senior level,Unknown,Internet,Business Development,0,,,Genuine,False
13700,Marketing Automation Consultant Presales,Australia,NS,W Sydney,Squiz,0,1,0,Full-time,Mid-Senior level,Unspecified,Information Technology & Services,Sales,0,,,Genuine,False
13701,Senior Account Managercontent Agency,United States,NJ,Hasbrouck Heights,Unknown,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,Media Production,Sales,0,,,Genuine,False
13702,Part Time Security Officercountry Club Hire,United States,NY,Bronx,Unknown,0,0,0,Part-time,Entry level,High School/equivalent,Security & Investigations,Unknown,0,,,Genuine,False
13703,Full Stack Web Developer - Node.Js,United States,Unknown,Unknown,Unknown,0,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
13704,.Net Developer,United States,IL,Chicago,Unknown,0,0,0,Full-time,Unknown,Unknown,Computer Software,Unknown,0,,,Genuine,False
13705,Mortgage Loan Processor,United States,NY,New York,Unknown,0,1,0,Full-time,Mid-Senior level,Unspecified,Banking,Quality Assurance,0,,,Genuine,False
13706,Driver I,United States,CA,Westlake Village,Unknown,0,1,0,Full-time,Entry level,High School/equivalent,Financial Services,Customer Service,0,,,Genuine,False
13707,Talented Line Cooks,United States,CO,Westminster,Unknown,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
13708,Operations Manager Cortilia,Italy,25,Milano,Unknown,0,1,0,Full-time,Mid-Senior level,Master's Degree,Food & Beverages,Supply Chain,0,,,Genuine,False
13709,Injection Molding Supervisor,United States,OH,Cleveland,Unknown,0,0,0,Full-time,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
13710,P/T Contract Actionscript/Flash Developer Kahoots,United States,IL,Chicago,Kahoots App,0,1,0,Contract,Mid-Senior level,Unknown,Information Technology & Services,Engineering,0,,,Genuine,False
13711,Internal It Administrator,Canada,ON,Toronto,Command Central,0,1,1,Full-time,Associate,Unknown,Computer Software,Engineering,0,,,Genuine,False
13712,Mainframe Security Projects Engineer,United States,NY,New York City,Unknown,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,Computer Networking,Engineering,0,,,Genuine,False
13713,Temporary Revenue Accounts Clerk,Ireland,Unknown,Unknown,Finance,0,1,0,Temporary,Internship,Bachelor's Degree,Airlines/Aviation,Finance,0,,,Genuine,False
13714,Sales Manager Uk,United Kingdom,Unknown,London,Sales,0,1,0,Full-time,Unknown,Bachelor's Degree,Unknown,Sales,0,,,Genuine,False
13716,Product  &  Online Marketing Manager,New Zealand,Unknown,Unknown,Unknown,1,1,1,Full-time,Executive,Bachelor's Degree,Internet,Information Technology,0,80.0,120.0,Genuine,True
13717,Mobile Marketing Manager,France,U,Aix En Provence,Unknown,0,1,1,Full-time,Unknown,Unknown,Computer Games,Marketing,0,,,Genuine,False
13718,Financial / Accounting Manager,United Kingdom,Unknown,Unknown,Festicket,0,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
13719,Project Manager,New Zealand,N,Auckland,Unknown,0,1,1,Full-time,Entry level,Bachelor's Degree,Information Technology & Services,Project Management,0,,,Genuine,False
13720,Sr8 2Hy Business Admin Apprenticeship Under Nas 16-18 Year Olds,United Kingdom,SN,D Peterlee,Unknown,0,1,1,Unknown,Not Applicable,High School/equivalent,Unknown,Administrative,0,,,Genuine,False
13721,Product Specialist,United States,OR,Portland,Unknown,0,1,0,Full-time,Unknown,Bachelor's Degree,Information Technology & Services,Product Management,0,,,Genuine,False
13722,Crane Operator,United States,TX,Carrizo Springs,Unknown,0,1,1,Unknown,Unknown,Unknown,Construction,Other,0,,,Genuine,False
13723,Mechanical Engineer,United States,MI,Detroit,Unknown,0,0,0,Full-time,Unknown,Unknown,Mechanical/Industrial Engineering,Unknown,0,,,Genuine,False
13724,"Home Health Cna- Green River, Ut",United States,UT,Green River,Unknown,0,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
13725,Automotive Controls Engineer,United States,MO,St. Louis,Unknown,0,0,0,Full-time,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
13726,Cloud Security Engineer,Canada,QC,Montreal,Unknown,0,1,1,Full-time,Mid-Senior level,Unknown,Computer Networking,Unknown,0,,,Genuine,False
13727,Part-Time Receptionist,United States,OR,Portland,Unknown,0,1,1,Part-time,Entry level,High School/equivalent,Civic & Social Organization,Administrative,0,,,Genuine,False
13728,Django Developer,United States,MA,Cambridge,Unknown,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,Computer Software,Engineering,0,78000.0,115000.0,Genuine,True
13729,Data Analysis Associate,United States,FL,Jacksonville,Unknown,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
13730,Pr/Marketing Specialist,United States,IL,Chicago Il 60606 Us,Marketing,0,0,0,Full-time,Mid-Senior level,Bachelor's Degree,Marketing & Advertising,Marketing,0,40000.0,60000.0,Genuine,True
13731,Senior Territory Manager,United States,IL,Illinois,Unknown,0,1,0,Full-time,Associate,Bachelor's Degree,Biotechnology,Sales,0,,,Genuine,False
13732,Full Stack Developer,Canada,ON,Toronto,Unknown,0,1,0,Full-time,Associate,Bachelor's Degree,Internet,Information Technology,0,50000.0,70000.0,Genuine,True
13733,Recovery Specialist-Spanish Speaking-Fluently,United States,TX,Frisco,Recovery-Ops,0,0,0,Full-time,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
13734,Food Quality,United States,MI,Detroit,Unknown,0,0,0,Full-time,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
13736,Marketing  &  Social Media Coordinator,United States,CA,San Francisco,Unknown,1,1,1,Part-time,Entry level,Unspecified,Apparel & Fashion,Marketing,0,30000.0,32000.0,Genuine,True
13737,Technology Support Specialist,United States,CA,San Francisco,Unknown,0,1,1,Full-time,Associate,Unknown,Information Technology & Services,Information Technology,0,,,Genuine,False
13738,Customer Service Manager,Canada,ON,Toronto,Unknown,0,0,0,Full-time,Unknown,Unknown,Information Technology & Services,Customer Service,0,,,Genuine,False
13739,Freelance Translators M/F From Brazilian Portuguese & German Into French,Germany,BE,Berlin,Didactics,0,1,1,Other,Unknown,Unknown,E-Learning,Writing/Editing,0,,,Genuine,False
13740,Interactive Producer,United States,VA,Richmond,Unknown,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,Computer Software,Project Management,0,,,Genuine,False
13741,New Product Design Engineer,United States,NV,Las Vegas,Unknown,0,0,1,Full-time,Unknown,Bachelor's Degree,Unknown,Engineering,0,,,Genuine,False
13742,English Teacher Overseas,United Kingdom,BS,T Bristol,Unknown,0,1,1,Contract,Unknown,Bachelor's Degree,Education Management,Unknown,0,,,Genuine,False
13743,Software Engineer Ios,United Kingdom,Unknown,Unknown,Wunderfood,0,1,0,Full-time,Mid-Senior level,Unknown,Food & Beverages,Engineering,0,,,Genuine,False
13744,Full-Stack Software Engineer,United States,NY,New York,Unknown,0,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
13745,Partnership Manager - Europe,United Kingdom,LN,D London,Unknown,0,1,0,Full-time,Mid-Senior level,Unknown,Apparel & Fashion,Unknown,0,,,Genuine,False
13746,Technical Implementer,Australia,NS,W Sydney,Squiz,0,1,0,Full-time,Associate,Bachelor's Degree,Information Technology & Services,Production,0,,,Genuine,False
13747,Coherent Array Imaging,United States,MA,Cambridge,Mm,0,1,1,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
13748,Application Developer,United States,MA,Boston,Unknown,0,0,0,Full-time,Unknown,Unknown,Computer Software,Unknown,0,,,Genuine,False
13750,"Life Insurance Agent - Houston, Tx",United States,TX,Houston,Unknown,0,1,1,Full-time,Not Applicable,High School/equivalent,Insurance,Sales,0,,,Genuine,False
13751,Administration Assistant,Greece,I,Athens,Unknown,0,1,0,Full-time,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
13752,Senior Front End Engineer,United States,CA,Menlo Park,Engineering,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,Computer Software,Engineering,0,,,Genuine,False
13753,Quality Assurance Specialist,,Unknown,Unknown,Unknown,0,1,1,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
13754,Customer Success Manager,New Zealand,N,Auckland,Customer Success,0,1,1,Full-time,Unknown,Unknown,Retail,Sales,0,,,Genuine,False
13755,Senior Accountant,United States,NY,Commack,Unknown,0,1,1,Full-time,Mid-Senior level,Unknown,Financial Services,Finance,0,,,Genuine,False
13756,Business Analyst,United States,TX,Austin,Unknown,0,1,0,Contract,Mid-Senior level,Certification,Information Technology & Services,Information Technology,0,,,Genuine,False
13757,Snack Bar Specialist - Part Time,United States,SD,Sioux Falls,National Programs,0,1,1,Part-time,Not Applicable,High School/equivalent,Events Services,Administrative,0,,,Genuine,False
13758,Sales  &  Marketing Intern,Latvia,RI,X Riga,Unknown,0,1,1,Full-time,Associate,Bachelor's Degree,Information Technology & Services,Marketing,0,,,Genuine,False
13759,Senior Asp.Net/C# Engineer,United States,PA,Pittsburgh,Unknown,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,Computer Software,Engineering,0,,,Genuine,False
13760,Head Of Marketing,United States,CA,Menlo Park,Unknown,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,Computer Software,Marketing,0,,,Genuine,False
13761,Mainframe Security Engineer,United States,NY,New York City,Unknown,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,Computer Networking,Engineering,0,,,Genuine,False
13762,Senior Territory Manager,United States,MA,Massachusetts,Unknown,0,1,0,Full-time,Associate,Bachelor's Degree,Biotechnology,Sales,0,,,Genuine,False
13763,Project Manager Purchase Ordering System,Germany,BE,Berlin,Operations  &  Finance,0,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,Genuine,False
13764,"Machine Operator Kent, Wa",United States,WA,Kent,Operations,0,1,1,Unknown,Unknown,Unknown,Unknown,Other,0,,,Genuine,False
13765,Display Marketing Manager Usa,United States,NY,New York,International Growth,0,1,1,Full-time,Associate,Bachelor's Degree,E-Learning,Marketing,0,,,Genuine,False
13766,Web & Mobile Focused Designer / Ux,United Kingdom,LN,D Fulham,Product Development,0,1,1,Full-time,Mid-Senior level,Unknown,Airlines/Aviation,Product Management,0,,,Genuine,False
13767,Etl Developer Informatica,United States,IN,Indianapolis,Unknown,0,0,0,Full-time,Mid-Senior level,Bachelor's Degree,Information Technology & Services,Engineering,0,,,Genuine,False
13768,Maintenance Person,United Kingdom,AB,D Aberdeenshire,Maintenance,0,1,1,Full-time,Entry level,Unspecified,Hospital & Health Care,Health Care Provider,0,,,Genuine,False
13769,Microsoft Exchange Administrator 3 Month Contract,United States,GA,Atlanta,Unknown,0,1,1,Contract,Mid-Senior level,Unknown,Information Technology & Services,Information Technology,0,,,Genuine,False
13771,Qa Tester,France,U,Aix En Provence,Unknown,0,1,1,Full-time,Unknown,Unknown,Computer Games,Quality Assurance,0,,,Genuine,False
13772,Senior Sem Executive,United Kingdom,LN,D London,Unknown,0,1,0,Full-time,Mid-Senior level,Unknown,Apparel & Fashion,Unknown,0,,,Genuine,False
